,donor_code,donor_name,recipient_code,recipient_name,sector_code,sector_name,measure_code,measure_name,channel_code,channel_name,flow_code,flow_name,flow_type_code,flow_type_name,data_type_code,amount_type,md_dim_name,md_id,unit_measure_code,unit_measure_name,year,value,base_period,status_name,unit_multiplier,donor_agency_code,crs_id,project_id,region_code,income_group_code,channel_delivery_code,channel_delivery_name,category_code,category_name,finance_type_code,finance_type_name,bi_multi_code,short_description,project_title,long_description,sdg_focus,gender_equality,environment,governance,rmnch,drr,nutrition,disability,biodiversity,climate_mitigation,climate_adaptation,desertification,amount_tied,amount_untied,nature_of_submission
686,990,European Bank for Reconstruction and Development [EBRD],549,Jordan,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),60000,Private sector institutions,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22520146,USD,US dollar,2018,4.290763,2022,Normal value,6,EBRD,2018000450,57529,Middle East,UMICs,60000,Private Sector Institutions,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,0,0,,,,,,,2,0,,,,3
687,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),60000,Private sector institutions,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22520437,USD,US dollar,2018,37.748396,2022,Normal value,6,EBRD,2018000939,59837,Europe,UMICs,60000,Private Sector Institutions,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,0,2,,,,,,,2,2,,,,1
688,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21148158,USD,US dollar,2016,0.986212,2022,Normal value,6,EBRD,2016000109,48750,Europe,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,2,2,,,,,,,2,0,,,,1
689,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22139806,USD,US dollar,2017,0.107039,2022,Normal value,6,EBRD,2017000292,48750,Europe,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,0,0,,,,,,,2,0,,,,3
690,990,European Bank for Reconstruction and Development [EBRD],549,Jordan,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21148163,USD,US dollar,2016,19.721455,2022,Normal value,6,EBRD,2016000448,45097,Middle East,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,2,2,,,,,,,2,2,,,,1
691,990,European Bank for Reconstruction and Development [EBRD],612,Georgia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22139995,USD,US dollar,2017,3.061327,2022,Normal value,6,EBRD,2017001093,47278,South & Central Asia,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,0,0,,,,,,,2,0,,,,3
692,990,European Bank for Reconstruction and Development [EBRD],612,Georgia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21316452,USD,US dollar,2016,8.120599,2022,Normal value,6,EBRD,2016000550,,South & Central Asia,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
693,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20073306,USD,US dollar,2014,1.27273,2022,Normal value,6,EBRD,2014000098,,Europe,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
694,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20664660,USD,US dollar,2015,0.875459,2022,Normal value,6,EBRD,2015000497,,Europe,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
695,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21266869,USD,US dollar,2016,0.286152,2022,Normal value,6,EBRD,2016000107,,Europe,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
696,990,European Bank for Reconstruction and Development [EBRD],549,Jordan,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20072056,USD,US dollar,2014,16.301336,2022,Normal value,6,EBRD,2014000487,,Middle East,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
697,990,European Bank for Reconstruction and Development [EBRD],549,Jordan,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20664337,USD,US dollar,2015,26.970738,2022,Normal value,6,EBRD,2015000221,,Middle East,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,2,,,,,,,,,,,,,3
698,990,European Bank for Reconstruction and Development [EBRD],549,Jordan,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21257416,USD,US dollar,2016,11.600856,2022,Normal value,6,EBRD,2016000436,,Middle East,UMICs,90000,Other,21,Non-export credit OOF,421,Standard loan,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,2,,,,,,,,,,,,,3
699,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21270799,USD,US dollar,2016,0.610165,2022,Normal value,6,EBRD,2016000113,,Europe,UMICs,90000,Other,21,Non-export credit OOF,510,Common equity,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
700,990,European Bank for Reconstruction and Development [EBRD],612,Georgia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),60000,Private sector institutions,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20072071,USD,US dollar,2014,14.235406,2022,Normal value,6,EBRD,2014000612,,South & Central Asia,UMICs,60000,Other non-financial corporations,21,Non-export credit OOF,510,Common equity,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
701,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),60000,Private sector institutions,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20073315,USD,US dollar,2014,0.137629,2022,Normal value,6,EBRD,2014000099,,Europe,UMICs,60000,Other non-financial corporations,21,Non-export credit OOF,510,Common equity,4,HOUSING POLICY AND ADMINISTRATIVE MANAGEMENT,,,,,,,,,,,,,,,,,3
702,990,European Bank for Reconstruction and Development [EBRD],549,Jordan,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),60000,Private sector institutions,0,Not applicable,D,Disbursements,D,Constant prices,Project/programme,25041623,USD,US dollar,2021,0.760235,2022,Normal value,6,EBRD,2021000761,,Middle East,UMICs,60000,Private sector in recipient country,21,Non-export credit OOF,421,Standard loan,4,AGGREGATES ON CONFIDENTIAL NON-SOVEREIGN OPERATIONS,Aggregates on confidential non-sovereign operations,,,,,,,,,,,,,,,,3
703,990,European Bank for Reconstruction and Development [EBRD],549,Jordan,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),60000,Private sector institutions,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24168213,USD,US dollar,2020,0.704654,2022,Normal value,6,EBRD,2020000583,,Middle East,UMICs,60000,Private sector in recipient country,21,Non-export credit OOF,421,Standard loan,4,AGGREGATED NON-SOVEREIGN DISBURSEMENTS,Aggregated Non-Sovereign Disbursements,,,,,,,,,,,,,,,,3
704,990,European Bank for Reconstruction and Development [EBRD],63,Serbia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),60000,Private sector institutions,0,Not applicable,D,Disbursements,D,Constant prices,Project/programme,25041633,USD,US dollar,2021,13.059268,2022,Normal value,6,EBRD,2021000780,,Europe,UMICs,60000,Private sector in recipient country,21,Non-export credit OOF,425,Other debt securities,4,AGGREGATES ON CONFIDENTIAL NON-SOVEREIGN OPERATIONS,Aggregates on confidential non-sovereign operations,,,,,,,,,,,,,,,,3
705,909,Inter-American Development Bank [IDB],437,Colombia,16040,Low-cost housing,14,Other Official Flows (non Export Credit),10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23560357,USD,US dollar,2019,35.248011,2022,Normal value,6,Ordinary Capital,2019000024,CO-L1155&3596/OC-CO,South America,UMICs,10000,Central Government,21,Non-export credit OOF,421,Standard loan,4,SECOND OPERATION UNDER THE MULTISECTOR CONDITIONAL CREDIT LINE FOR INVESTMENT PR,Second Operation Under the Multisector Conditional Credit Line For Investment Pr,The objective of the second individual operation of the CCLIP is to contribute to the improvement of the fiscal and urban sustainability of three intermediate cities,,0,,,,,,,,,,,,,3
706,909,Inter-American Development Bank [IDB],437,Colombia,16040,Low-cost housing,14,Other Official Flows (non Export Credit),10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24166532,USD,US dollar,2020,25.348742,2022,Normal value,6,Ordinary Capital,2020000070,CO-L1155&3596/OC-CO,South America,UMICs,10000,Central Government,21,Non-export credit OOF,421,Standard loan,4,SECOND OPERATION UNDER THE MULTISECTOR CONDITIONAL CREDIT LINE FOR INVESTMENT PR,Second Operation Under the Multisector Conditional Credit Line For Investment Pr,The objective of the second individual operation of the CCLIP is to contribute to the improvement of the fiscal and urban sustainability of three intermediate cities,,,,,,,,,,,,,,,3
707,909,Inter-American Development Bank [IDB],336,Costa Rica,16040,Low-cost housing,14,Other Official Flows (non Export Credit),10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23560187,USD,US dollar,2019,1.76028,2022,Normal value,6,Ordinary Capital,2019001665,CR-L1072&3304A/OC-CR-1,Caribbean & Central America,UMICs,10000,Central Government,21,Non-export credit OOF,421,Standard loan,4,COOPENAE HOUSING FINANCING PARTNERSHIP,Coopenae Housing Financing Partnership,The proposed financing to COOPENAE focuses on addressing the housing financing gap in Costa Rica.,,,,,,,,,,,,,,,3
708,909,Inter-American Development Bank [IDB],340,Dominican Republic,16040,Low-cost housing,14,Other Official Flows (non Export Credit),0,Not reported,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20657837,USD,US dollar,2015,5.436401,2022,Normal value,6,Ordinary Capital,2015001117,DR-L1060&3421A/OC-DR,Caribbean & Central America,UMICs,0,,21,Non-export credit OOF,421,Standard loan,4,BANCO ADEMI: ACCESS TO HOME IMPROVEMENT FINANCING FOR THE BOP IN DR,Banco Ademi: Access to Home Improvement Financing for the BOP in DR,"Expansion of home improvement financing to low-income families living in neighborhoods and suburban areas in the east, north and south of the Dominican Republic.",,,,,,,,,,,,,,,1
709,915,Asian Development Bank [AsDB],753,Mongolia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20034652,USD,US dollar,2014,0.390426,2022,Normal value,6,Asian Development Bank,2014001070,LN3098-MON,Far East Asia,LMICs,10000,Recipient Government,21,Non-export credit OOF,421,Standard loan,4,ULAANBAATAR URBAN SERVICES AND GER AREAS DEVELOPMENT INVESTMENT PROGRAM - TRANCHE 1,Ulaanbaatar Urban Services and Ger Areas Development Investment Program - Tranche 1,The MFF will support the Ulaanbaatar City master plan by upgrading priority service and economic hubs (subcenters) in ger (yurt or traditional tents) areas. It proposes an integrated response to urgently needed basic urban services and to develop urban subcenters to catalyze growth in ger areas.,,1,1,,,,,,,,,,,,1
710,915,Asian Development Bank [AsDB],753,Mongolia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20655203,USD,US dollar,2015,0.013108,2022,Normal value,6,Asian Development Bank,2015003066,LN3098-MON,Far East Asia,LMICs,10000,Recipient Government,21,Non-export credit OOF,421,Standard loan,4,ULAANBAATAR URBAN SERVICES AND GER AREAS DEVELOPMENT INVESTMENT PROGRAM - TRANCHE 1,Ulaanbaatar Urban Services and Ger Areas Development Investment Program - Tranche 1,Description :The MFF will support the Ulaanbaatar City master plan by upgrading priority service and economic hubs (subcenters) in ger (yurt or traditional tents) areas. It proposes an integrated response to urgently needed basic urban services and to develop urban su. Product Type: Product Type: LIBOR BASED LOAN,,1,1,,,,,,,,,,,,3
711,915,Asian Development Bank [AsDB],753,Mongolia,16030,Housing policy and administrative management,14,Other Official Flows (non Export Credit),10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21265199,USD,US dollar,2016,0.015233,2022,Normal value,6,Asian Development Bank,2014001067/d,LN3098-MON,Far East Asia,LMICs,10000,Recipient Government,21,Non-export credit OOF,421,Standard loan,4,ULAANBAATAR URBAN SERVICES AND GER AREAS DEVELOPMENT INVESTMENT PROGRAM - TRANCHE 1,Ulaanbaatar Urban Services and Ger Areas Development Investment Program - Tranche 1,The MFF will support the Ulaanbaatar City master plan by upgrading priority service and economic hubs (subcenters) in ger (yurt or traditional tents) areas. It proposes an integrated response to urgently needed basic urban services and to develop urban su,,1,1,,0,,,,,,,,,,3
